transcript_id	C4_R1	C4_R2	C4_R3	C3_R1	C3_R2	C3_R3	transcript_length	gene_id	HGNC symbol
ENST00000303436	832.1168453525819	821.1030077025184	804.2296187884214	922.9620655754294	1093.8286562630649	1180.8408217963417	1596	ENSG00000168374	ARF4
ENST00000552692	825.605758925723	704.4315347581927	731.219946691707	574.287507469156	455.61973669615975	549.5285962916146	949	ENSG00000135404	CD63
ENST00000330938	821.6991070696074	658.2032152896862	681.7980148108544	965.349953031486	732.0631724443914	700.1826501052426	2600	ENSG00000183255	PTTG1IP
ENST00000394936	815.1880206427484	723.1429974002073	719.9876894460588	902.451797451531	825.9174253218774	862.3151080189565	2748	ENSG00000197746	PSAP
ENST00000526409	811.2813687866332	851.9218873481892	925.5379970414234	761.6146230007618	825.9174253218774	901.0547218567467	1954	ENSG00000255508	
ENST00000430350	811.2813687866332	690.122769208417	641.3618887265204	619.4100973417326	319.1044597834527	340.04772146504615	2539	ENSG00000171867	PRNP
ENST00000233813	808.6769342158893	658.2032152896862	377.4038434537843	272.10289044371916	250.84682132709915	107.61003843830574	6239	ENSG00000115461	IGFBP5
ENST00000651614	804.770282359774	604.2701759097622	658.2102745949929	523.69551276354	226.95664786737547	266.8728953269982	8412	ENSG00000134352	IL6ST
ENST00000556230	803.4680650744023	991.7075200267683	1359.1031267234493	758.8799205842421	1349.7948004743907	1305.6684663847764	677	ENSG00000213741	RPS29
ENST00000379086	802.1658477890304	768.2706425956541	901.950256825562	510.02200068094106	302.04005016936435	256.82929173942307	2223	ENSG00000072682	P4HA2
ENST00000263398	789.1436749353123	637.2904041015524	614.4044713369644	566.0834002195967	382.2427753555796	418.96174965313696	4288	ENSG00000026508	CD44
ENST00000480661	781.3303712230816	923.4657150970683	1027.7515379768233	724.6961403777447	878.8170951255515	1044.534773107821	2279	ENSG00000116251	RPL22
ENST00000533898	781.3303712230816	718.7403003079685	744.698655386485	642.6550678821509	460.7390595803862	463.44056554097006	2416	ENSG00000049449	RCN1
ENST00000525634	781.3303712230816	909.1569495472924	1047.9696010189905	743.8390572933831	1056.2869551120707	1137.796806421019	527	ENSG00000110700	RPS13
ENST00000262030	780.0281539377098	824.4050305216974	866.0070336394873	754.7778669594622	713.2923218688942	741.7918649680543	1759	ENSG00000110955	ATP5F1B
ENST00000458455	780.0281539377098	949.8818976505006	1108.6237901454913	761.6146230007618	1076.7642466489767	1109.1007961708044	879	ENSG00000142676	RPL11
ENST00000467075	780.0281539377098	949.8818976505006	1116.4863702174453	724.6961403777447	1017.0388129996672	1038.795571057778	823	ENSG00000142676	RPL11
ENST00000430157	777.4237193669662	1155.7079867126602	1192.865719487854	762.9819742090217	1373.6849739341146	1248.2764458843465	572	ENSG00000221983	UBA52
ENST00000337554	765.7037637986199	934.472457827665	1013.1496035574805	690.5123601712471	880.5235360869603	839.3582998187848	836	ENSG00000100300	TSPO
ENST00000511473	763.0993292278763	784.7807566915491	899.7038053764322	613.9406925086929	829.3303072446952	1001.4907577324988	1150	ENSG00000204628	RACK1
ENST00000374550	761.7971119425047	934.472457827665	1116.4863702174453	724.6961403777447	1052.8740731892528	1068.9263818205036	660	ENSG00000142676	RPL11
ENST00000360718	756.5882428010174	734.149740130804	685.1676919845489	772.5534326668409	535.822461882375	516.5281845038675	2253	ENSG00000161011	SQSTM1
ENST00000374379	756.5882428010174	531.6256738878236	584.0773767737139	660.4306335895295	450.5004138119332	497.8757778412279	4253	ENSG00000169504	CLIC4
ENST00000372360	746.1705045180429	847.5191902559507	956.9883173292387	575.6548586774161	907.8265914695017	792.0098829059302	534	ENSG00000138326	RPS24
ENST00000348108	743.5660699472992	782.5794081454297	798.6134901655971	743.8390572933831	1054.5805141506619	945.5335377445798	722	ENSG00000092841	MYL6
ENST00000495333	738.3572008058121	411.6521781243189	343.70707171683927	571.5528050526364	349.82039708881166	219.52447841414372	1849	ENSG00000156508	EEF1A1
ENST00000379341	737.0549835204404	815.5996363372201	899.7038053764322	689.1450089629873	778.13707840243	806.3578880310376	956	ENSG00000123131	PRDX4
ENST00000579374	737.0549835204404	955.3852690157989	1062.5715354383333	814.9413201228978	1035.8096635751647	888.1415172441499	690	ENSG00000108298	RPL19
ENST00000354811	735.7527662350683	917.9623437317699	918.7986426940345	772.5534326668409	851.5140397430101	912.5331259568327	820	ENSG00000174748	RPL15
ENST00000227378	731.8461143789531	895.9488582705765	775.0257499497357	638.5530142573713	423.1973584293918	390.2657394029222	2186	ENSG00000109971	HSPA8
ENST00000395422	722.7305933813504	881.6400927208006	932.2773513888125	735.6349500438238	897.5879457010487	1015.8387628576061	797	ENSG00000106153	CHCHD2
ENST00000396465	722.7305933813504	900.351555362815	927.7844484905531	790.3289983742195	948.7811745433138	1122.014000783401	1308	ENSG00000147604	RPL7
ENST00000528987	720.1261588106069	718.7403003079685	900.827031100997	671.3694432556086	607.4929822615462	655.7038342174096	3716	ENSG00000085063	CD59
ENST00000293831	716.2195069544914	757.2638998650573	772.7792985006059	816.3086713311576	682.5763845635352	738.9222639430326	1758	ENSG00000161960	EIF4A1
ENST00000311549	714.9172896691197	1022.5263996724392	1134.4579818104828	671.3694432556086	964.1391431959933	1094.752791045697	566	ENSG00000122026	RPL21
ENST00000532636	714.9172896691197	879.4387441746812	758.1773640812631	600.2671804260941	423.1973584293918	390.2657394029222	2306	ENSG00000109971	HSPA8
ENST00000534624	714.9172896691197	879.4387441746812	758.1773640812631	600.2671804260941	423.1973584293918	390.2657394029222	2264	ENSG00000109971	HSPA8
ENST00000245458	714.9172896691197	900.351555362815	1042.3534723961661	648.1244727151906	1122.8381526070152	1040.230371570289	295	ENSG00000213741	RPS29
ENST00000549338	713.6150723837479	849.72053880207	864.8838079149224	654.9612287564898	812.2658976306067	827.8798957186988	1285	ENSG00000075415	SLC25A3
ENST00000243253	712.312855098376	577.8539933563301	443.6741612031095	762.9819742090217	636.5024786054965	595.4422126919584	3568	ENSG00000058262	SEC61A1
ENST00000496634	712.312855098376	760.5659226842362	851.4050992201444	704.1858722538461	767.898432633977	802.0534864935055	5064	ENSG00000255508	
ENST00000525340	712.312855098376	760.5659226842362	851.4050992201444	704.1858722538461	767.898432633977	802.0534864935055	2496	ENSG00000254772	EEF1G
ENST00000339647	709.7084205276324	832.1097504331152	779.518652847995	545.5731320956983	662.099093026629	810.6622895685699	2193	ENSG00000150991	UBC
ENST00000270792	700.5928995300299	919.0630180048296	788.5044586445136	477.2055716827035	540.9417847666015	482.0929722036097	751	ENSG00000142669	SH3BGRL3
ENST00000394580	696.6862476739145	1077.5601133254231	935.647028562507	589.3283707600149	955.6069383889493	972.7947474822838	556	ENSG00000130255	RPL36
ENST00000329251	692.779595817799	755.062551318938	891.8412253044784	704.1858722538461	771.3113145567946	796.3142844434625	1446	ENSG00000254772	EEF1G
ENST00000415719	690.1751612470556	808.995590698862	832.3102619025423	723.3287891694846	790.082165132292	796.3142844434625	830	ENSG00000174748	RPL15
ENST00000357037	687.5707266763118	518.4175826111075	362.8019090344414	690.5123601712471	540.9417847666015	344.35212300257837	3570	ENSG00000177469	CAVIN1
ENST00000652974	683.6640748201964	941.0765034660233	784.0115557462543	691.8797113795072	825.9174253218774	1010.0995608075631	1242	ENSG00000143933	CALM2
ENST00000451462	679.757422964081	542.6324166184204	476.2477072154897	370.55217743843167	228.66308882878425	252.52489020189077	3541	ENSG00000154734	ADAMTS1
ENST00000679152	679.757422964081	542.6324166184204	476.2477072154897	370.55217743843167	228.66308882878425	252.52489020189077	3502	ENSG00000154734	ADAMTS1
ENST00000394975	678.4552056787091	790.2841280568475	854.7747763938388	522.32816155528	590.4285726474578	682.9650439551137	840	ENSG00000167397	VKORC1
ENST00000231004	674.5485538225938	567.947924898793	496.4657702576567	582.4916147187155	416.3715945837564	457.70136349092706	5076	ENSG00000113083	LOX
ENST00000295927	674.5485538225938	1025.828422491618	1274.8611973810866	177.75565707378638	433.43600419784474	394.5701409404544	1884	ENSG00000163661	PTX3
ENST00000272274	670.6419019664784	810.0962649719216	854.7747763938388	583.8589659269754	796.9079289779272	786.2706808558872	616	ENSG00000122026	RPL21
ENST00000295955	669.3396846811065	914.6603209125908	1040.1070209470365	668.6347408390889	1170.618499526463	1239.667642809282	724	ENSG00000163682	RPL9
ENST00000356769	664.1308155396193	833.2104247061749	823.3244561060236	561.981346594817	863.459126472872	1002.9255582450095	2690	ENSG00000196531	NACA
ENST00000540698	664.1308155396193	400.6454353937222	484.11028728744344	783.4922423329201	662.099093026629	802.0534864935055	2225	ENSG00000108654	DDX5
ENST00000296027	660.2241636835039	724.2436716732669	724.4805923443181	213.30678848854365	182.58918287074565	215.22007687661147	2436	ENSG00000163735	CXCL5
ENST00000392369	657.6197291127603	780.3780595993105	801.9831673392918	589.3283707600149	513.6387293840602	500.7453788662494	1530	ENSG00000132341	RAN
ENST00000548547	656.3175118273886	815.5996363372201	822.2012303814587	429.34827939360713	854.9269216658278	949.837939282112	1177	ENSG00000167779	IGFBP6
ENST00000370355	655.0152945420167	492.0014000576753	399.86835794508096	484.04232772400303	281.56275863245827	275.4816984020627	5245	ENSG00000099194	SCD
ENST00000300527	652.4108599712732	202.5240662429804	43.80580325802854	557.8792929700373	440.2617680434802	53.087618962897494	3445	ENSG00000142173	COL6A2
ENST00000278968	651.1086426859013	536.0283709800623	404.36126084334023	1312.6571599294996	1064.8191599191148	849.4019034063599	1477	ENSG00000149591	TAGLN
ENST00000319248	645.8997735444141	728.6463687655056	745.82188111105	578.3895610939358	697.9343532162147	664.3126372924742	945	ENSG00000117450	PRDX1
ENST00000404824	644.5975562590423	530.5249996147639	495.342544533092	604.3692340508737	358.3526018958559	364.4393301777288	2236	ENSG00000143870	PDIA6
ENST00000216117	641.9931216882986	436.9676864046914	494.2193188085271	531.8996200130993	288.38852247809353	288.3949030146594	1554	ENSG00000100292	HMOX1
ENST00000262584	641.9931216882986	832.1097504331152	693.0302720565028	575.6548586774161	735.476054367209	566.7462024417437	1041	ENSG00000161016	RPL8
ENST00000679480	636.7842525468116	730.847717311625	636.868985828261	698.7164674208066	670.6312978336732	694.4434480551997	1919	ENSG00000184009	ACTG1
ENST00000361564	622.4598624077216	663.7065866549847	708.7554322004105	704.1858722538461	757.659786865524	826.4450952061881	1062	ENSG00000198856	OSTC
ENST00000175091	621.1576451223499	644.9951240129702	723.3573666197533	731.532896419044	863.459126472872	908.2287244193004	1365	ENSG00000068697	LAPTM4A
ENST00000328916	621.1576451223499	497.50477142297365	448.16706410136885	814.9413201228978	755.953345904115	769.0530747057583	2972	ENSG00000182326	C1S
ENST00000615544	619.855427836978	680.2167007508798	607.6651169895754	683.6756041299477	650.1540062967672	655.7038342174096	1895	ENSG00000184009	ACTG1
ENST00000573283	615.9487759808627	676.9146779317009	654.8405974212984	689.1450089629873	653.5668882195847	677.2258419050708	1919	ENSG00000184009	ACTG1
ENST00000394938	614.6465586954909	999.412239938186	935.647028562507	579.7569123021957	750.8340230198886	823.5754941811665	688	ENSG00000198242	RPL23A
ENST00000237530	613.3443414101191	615.2769186403589	522.2999619226479	697.3491162125467	590.4285726474578	647.0950311423452	2227	ENSG00000118705	RPN2
ENST00000572105	613.3443414101191	653.8005181974476	588.570279671973	674.1041456721283	638.2089195669054	629.8774249922162	2005	ENSG00000184009	ACTG1
ENST00000251047	612.0421241247473	401.7461096667818	412.2238409152942	448.4911963092458	298.6271682465466	318.52571377738496	4824	ENSG00000074695	LMAN1
ENST00000396466	610.7399068393753	744.0558085883412	858.1444535675333	634.4509606325914	733.7696134058002	802.0534864935055	762	ENSG00000147604	RPL7
ENST00000296930	610.7399068393753	663.7065866549847	819.9547789323291	678.2061992969082	617.7316280299992	612.6598188420874	1320	ENSG00000181163	NPM1
ENST00000295702	606.83325498326	523.9209539764059	615.5276970615292	623.5121509665124	723.5309676373472	784.8358803433765	1108	ENSG00000163479	SSR2
ENST00000543425	602.9266031271446	500.80679424215265	521.1767361980831	711.0226282951455	530.7031389981485	647.0950311423452	1350	ENSG00000086598	TMED2
ENST00000642480	602.9266031271446	468.8872403234221	445.9206126522392	649.4918239234503	370.2976886257178	429.00535324071217	2021	ENSG00000075624	ACTB
ENST00000635671	601.6243858417729	615.2769186403589	607.6651169895754	787.5942959576997	824.2109843604686	978.5339495323269	1809	ENSG00000115380	EFEMP1
ENST00000397420	601.6243858417729	570.1492734449122	425.7025496100722	579.7569123021957	656.9797701424025	520.8325860413997	1545	ENSG00000177697	CD151
ENST00000602676	599.0199512710292	685.7200721161782	858.1444535675333	555.1445905535174	600.667218415911	710.2262536928179	1148	ENSG00000104904	OAZ1
ENST00000282903	592.5088648441701	598.7668045444639	500.958673155916	482.674976515743	291.8014044009113	325.6997163399387	3749	ENSG00000152952	PLOD2
ENST00000227507	591.2066475587983	444.67240631610923	257.218690925347	445.75649389272587	339.5817513203587	251.09008968938008	4238	ENSG00000110092	CCND1
ENST00000403425	591.2066475587983	613.0755700942397	805.3528445129862	545.5731320956983	472.6841463102481	530.876189628975	690	ENSG00000140264	SERF2
ENST00000301464	585.9977784173112	702.2301862120732	740.2057524882259	356.8786653558327	761.0726687883415	870.923911094021	947	ENSG00000167779	IGFBP6
ENST00000379440	584.6955611319394	512.914211245809	525.6696390963425	462.1647083918446	244.02105748146377	266.8728953269982	2435	ENSG00000171867	PRNP
ENST00000332680	578.1844747050806	764.968619776475	790.7509100936433	525.0628639717997	737.182495328618	899.619921344236	1444	ENSG00000182718	ANXA2
ENST00000643777	574.277822848965	478.79330878095914	406.60771229247	494.9811373900821	235.48885267441966	229.5680820017189	1486	ENSG00000149925	ALDOA
ENST00000326840	572.9756055635933	435.8670121316318	442.5509354785447	407.4706600614489	109.21222153016562	136.3060486885206	6128	ENSG00000057019	DCBLD2
ENST00000565420	572.9756055635933	807.8949164258023	944.6328343590257	724.6961403777447	764.4855507111592	1012.9691618325847	802	ENSG00000134419	RPS15A
ENST00000222008	570.3711709928496	529.4243253417042	643.60834017565	549.675185720478	757.659786865524	723.1394583054145	750	ENSG00000105404	RABAC1
ENST00000053867	569.0689537074777	564.6459020796138	494.2193188085271	683.6756041299477	839.5689530131482	695.8782485677104	2130	ENSG00000030582	GRN
ENST00000326092	566.4645191367342	670.3106322933429	885.1018709570894	583.8589659269754	706.4665580232588	825.0102946936772	641	ENSG00000122026	RPL21
ENST00000301071	565.1623018513624	851.9218873481892	841.2960676990608	675.4714968803885	505.106524577016	579.6594070543402	1672	ENSG00000167552	TUBA1A
ENST00000368706	561.2556499952469	696.7268148467749	706.5089807512808	511.38935188920084	532.4095799595574	482.0929722036097	1172	ENSG00000188643	S100A16
ENST00000319826	561.2556499952469	740.753785769162	931.1541256642475	555.1445905535174	803.7336928235627	790.5750823934194	806	ENSG00000122026	RPL21
ENST00000394935	559.9534327098751	728.6463687655056	795.2438129919026	482.674976515743	697.9343532162147	704.4870516427749	580	ENSG00000198242	RPL23A
ENST00000282561	559.9534327098751	299.38340227223193	385.26642352573816	507.2872982644212	187.70850575497215	246.7856881518478	3083	ENSG00000152661	GJA1
ENST00000579649	556.0467808537597	659.3038895627461	745.82188111105	378.756284687991	575.0706039947784	612.6598188420874	449	ENSG00000130255	RPL36
ENST00000322008	550.8379117122726	500.80679424215265	365.0483604835711	492.24643497356226	610.9058641843641	520.8325860413997	1545	ENSG00000177697	CD151
ENST00000265093	545.6290425707854	566.8472506257333	623.3902771334831	563.3486978030769	561.4190763035076	561.0070003917006	773	ENSG00000113732	ATP6V0E1
ENST00000472628	541.7223907146699	728.6463687655056	753.6844611830038	466.2667620166243	634.7960376440877	704.4870516427749	639	ENSG00000198242	RPL23A
ENST00000496182	541.7223907146699	728.6463687655056	761.5470412549577	466.2667620166243	634.7960376440877	704.4870516427749	636	ENSG00000198242	RPL23A
ENST00000425660	541.7223907146699	599.8674788175235	524.5464133717776	689.1450089629873	481.2163511172923	492.1365757911849	1845	ENSG00000075624	ACTB
ENST00000460355	540.4201734292981	482.0953316001382	462.7689985207117	449.85854751750554	477.80346919447464	385.96133786538996	3595	ENSG00000144426	NBEAL1
ENST00000269141	539.1179561439262	308.1887964567094	229.13804781122622	713.7573307116654	296.9207272851378	264.0032943019767	4016	ENSG00000170558	CDH2
